1;0.3
2;0.0
3;0.1
4;0.2
5;0.3
6;0.3
7;0.2
8;0.1
9;0.3
10;0.7
11;0.4
12;0.0
13;0.1
14;0.0
15;0.1
16;0.4
17;0.2
18;0.7
19;0.1
20;0.3
21;0.6
22;0.5
23;0.1
24;0.2
25;0.2
26;0.0
27;0.1
28;0.3
29;0.3
30;0.0
31;0.3
32;0.0
33;0.6
34;0.4
35;0.1
36;0.1
37;0.4
38;0.1
39;0.3
40;0.1
41;0.5
42;0.8
43;0.7
44;0.1
45;0.2
46;0.1
47;0.1
48;0.2
49;0.5
50;0.5
51;0.6
52;0.1
53;0.6
54;0.1
55;0.0
56;0.0
57;0.4
58;0.1
59;0.3
60;0.1
61;0.1
62;0.4
63;0.3
64;0.3
65;0.4
66;0.2
67;0.0
68;0.0
69;0.2
70;0.0
71;0.0
72;0.2
73;0.0
74;0.0
75;0.4
76;0.1
77;0.0
78;0.3
79;0.1
80;0.0
81;0.3
82;0.2
83;0.1
84;0.1
85;0.0
86;0.0
87;0.1
88;0.1
89;0.3
90;0.8
91;0.4
92;0.2
93;0.4
94;0.1
95;0.1
96;0.1
97;0.0
98;0.0
