1;0.2
2;0.2
3;0.3
4;0.0
5;0.8
6;0.5
7;0.2
8;0.2
9;0.2
10;0.7
11;0.8
12;0.0
13;0.4
14;0.5
15;0.7
16;0.6
17;0.4
18;0.6
19;0.1
20;0.9
21;0.4
22;0.7
23;0.2
24;0.1
25;0.4
26;0.4
27;0.2
28;0.7
29;0.1
30;0.3
31;0.6
32;0.3
33;0.9
34;0.6
35;0.4
36;0.1
37;0.9
38;0.1
39;0.5
40;0.2
41;0.4
42;0.6
43;0.9
44;0.8
45;0.2
46;0.4
47;0.1
48;0.1
49;0.5
50;0.5
51;0.9
52;0.1
53;0.4
54;0.6
55;0.0
56;0.1
57;0.6
58;0.9
59;0.3
60;0.2
61;0.8
62;0.8
63;0.2
64;0.2
65;0.5
66;0.5
67;0.3
68;0.1
69;0.1
70;0.2
71;0.3
72;0.6
73;0.3
74;0.3
75;0.7
76;0.4
77;0.2
78;0.3
79;0.4
80;0.4
81;0.6
82;0.2
83;0.2
84;0.5
85;0.1
86;0.4
87;0.0
88;0.1
89;0.4
90;1.0
91;0.6
92;0.6
93;0.3
94;0.3
95;0.3
96;0.2
97;0.0
98;0.0
